# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Apr  3 08:39:43 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
loc_rowid,pl_name,pl_orbsmax,pl_radj,st_mass
16546,Kepler-171 d,,0.19662771,
16547,Kepler-1710 b,0.1150000000,0.26318183,0.908000
16548,Kepler-1710 b,,,0.983000
16549,Kepler-1710 b,0.1158300000,0.23079708,0.931000
16550,Kepler-1710 b,0.1159000000,0.23374115,0.932000
16551,Kepler-1710 b,,,0.983000
16552,Kepler-1710 b,0.1157692266,0.23079708,0.931000
16553,Kepler-1710 b,0.1167000000,0.22660401,0.952000
16554,Kepler-1710 b,0.1167000000,0.22660401,0.952000
16555,Kepler-1710 b,0.1167000000,0.22660401,0.952000
16556,Kepler-1710 b,,0.28525707,0.932000
16557,Kepler-1711 b,,,
16558,Kepler-1711 b,0.1467000000,0.17307551,0.949000
16559,Kepler-1711 b,,,
16560,Kepler-1711 b,0.1467000000,0.17307551,0.949000
16561,Kepler-1711 b,0.1490000000,0.16415409,0.998000
16562,Kepler-1711 b,,0.17155886,0.940000
16563,Kepler-1711 b,0.1467000000,0.17307551,0.949000
16564,Kepler-1711 b,0.1463000000,0.15880124,0.940000
16565,Kepler-1712 b,0.0901000000,0.17753621,0.510000
16566,Kepler-1712 b,,0.17039908,
16567,Kepler-1712 b,0.0901000000,0.17753621,0.510000
16568,Kepler-1712 b,0.0901000000,0.17753621,0.510000
16569,Kepler-1712 b,,,0.574359
16570,Kepler-1712 b,0.0903000000,0.17039908,0.515000
16571,Kepler-1712 b,0.0910000000,0.17307551,0.532000
16572,Kepler-1712 b,,,0.574359
16573,Kepler-1712 b,,0.20374070,0.515000
16574,Kepler-1713 b,0.1474000000,0.15612481,1.318000
16575,Kepler-1713 b,0.1474000000,0.15612481,1.318000
16576,Kepler-1713 b,0.1418500000,0.15416210,1.173000
16577,Kepler-1713 b,,0.15315713,1.300000
16578,Kepler-1713 b,0.1450000000,0.13114484,1.244000
16579,Kepler-1713 b,,,1.250000
16580,Kepler-1713 b,,,1.250000
16581,Kepler-1713 b,0.1474000000,0.15612481,1.318000
16582,Kepler-1713 b,0.1469000000,0.16326195,1.300000
16583,Kepler-1714 b,0.1040000000,0.27834824,1.410000
16584,Kepler-1714 b,,,1.140000
16585,Kepler-1714 b,0.1055000000,0.28280894,1.490000
16586,Kepler-1714 b,0.1054900000,0.27353067,1.481000
16587,Kepler-1714 b,,,1.140000
16588,Kepler-1714 b,0.1047000000,0.27121110,1.448000
16589,Kepler-1714 b,0.1055000000,0.28280894,1.490000
16590,Kepler-1714 b,0.1055000000,0.28280894,1.490000
16591,Kepler-1714 b,,0.29122836,1.448000
16592,Kepler-1715 b,,0.36938441,1.082000
16593,Kepler-1715 b,0.2193000000,0.26585825,1.106000
16594,Kepler-1715 b,0.2242900000,0.33883545,1.186000
16595,Kepler-1715 b,,,1.120000
16596,Kepler-1715 b,0.2193000000,0.26585825,1.106000
16597,Kepler-1715 b,0.2193000000,0.26585825,1.106000
16598,Kepler-1715 b,0.2178000000,0.33187674,1.082000
16599,Kepler-1715 b,0.2270000000,0.28102466,1.234000
16600,Kepler-1715 b,,,1.120000
16601,Kepler-1716 b,0.1916000000,0.18110478,0.753000
16602,Kepler-1716 b,0.1880000000,0.19091834,0.701000
16603,Kepler-1716 b,0.1883600000,0.20314068,0.703000
16604,Kepler-1716 b,,0.21632373,0.753000
16605,Kepler-1716 b,0.1855000000,0.20519261,0.671000
16606,Kepler-1716 b,,,0.779000
16607,Kepler-1716 b,0.1855000000,0.20519261,0.671000
16608,Kepler-1716 b,0.1855000000,0.20519261,0.671000
16609,Kepler-1716 b,,,0.779000
16610,Kepler-1717 b,0.2014000000,0.25515255,1.158000
16611,Kepler-1717 b,,0.26668773,1.158000
16612,Kepler-1717 b,,,1.370000
16613,Kepler-1717 b,0.2101000000,0.21232974,1.319000
16614,Kepler-1717 b,0.2101000000,0.21232974,1.319000
16615,Kepler-1717 b,0.2101000000,0.21232974,1.319000
16616,Kepler-1717 b,,,1.370000
16617,Kepler-1717 b,0.2110000000,0.20519261,1.330000
16618,Kepler-1718 b,,,1.053000
16619,Kepler-1718 b,0.4756000000,0.22303545,0.784000
16620,Kepler-1718 b,0.4878000000,0.20697689,0.846000
16621,Kepler-1718 b,0.4756000000,0.22303545,0.784000
16622,Kepler-1718 b,,0.22914846,0.846000
16623,Kepler-1718 b,,,1.053000
16624,Kepler-1718 b,0.4841800000,0.21188367,0.827000
16625,Kepler-1718 b,0.4756000000,0.22303545,0.784000
16626,Kepler-1718 b,0.4870000000,0.22481973,0.840000
16627,Kepler-1719 b,0.0680000000,0.26853468,1.092000
16628,Kepler-1719 b,0.0674000000,0.30957320,1.080000
16629,Kepler-1719 b,0.0674000000,0.29083822,1.080000
16630,Kepler-1719 b,0.0674000000,0.30957320,1.080000
16631,Kepler-1719 b,,,1.030000
16632,Kepler-1719 b,0.0674000000,0.30957320,1.080000
16633,Kepler-1719 b,,,1.030000
16634,Kepler-1719 b,,0.35239656,1.080000
16635,Kepler-1719 b,0.0686800000,0.31421234,1.142000
16636,Kepler-172 b,,,0.950000
16637,Kepler-172 b,,0.20162370,1.000000
16638,Kepler-172 b,,,0.950000
16639,Kepler-172 b,,0.23320546,
16640,Kepler-172 b,,,0.950000
16641,Kepler-172 b,0.0400000000,0.21000000,
16642,Kepler-172 b,0.0389000000,0.19716333,0.903000
16643,Kepler-172 b,0.0412400000,0.20447890,1.081000
16644,Kepler-172 b,0.0389000000,0.19716333,0.903000
16645,Kepler-172 b,0.0397000000,0.23106472,0.964000
16646,Kepler-172 b,0.0380000000,0.20519261,0.850000
16647,Kepler-172 b,0.0389000000,0.19716333,0.903000
16648,Kepler-172 c,,0.26023731,
16649,Kepler-172 c,0.0666000000,0.25782897,0.964000
16650,Kepler-172 c,0.0680000000,0.25500000,
16651,Kepler-172 c,0.0652000000,0.20965332,0.903000
16652,Kepler-172 c,0.0640000000,0.22303545,0.850000
16653,Kepler-172 c,,,0.950000
16654,Kepler-172 c,0.0652000000,0.20965332,0.903000
16655,Kepler-172 c,0.0691700000,0.21786102,1.081000
16656,Kepler-172 c,,,0.950000
16657,Kepler-172 c,,0.20965296,1.000000
16658,Kepler-172 c,,,0.950000
16659,Kepler-172 c,0.0652000000,0.20965332,0.903000
16660,Kepler-172 d,0.1110000000,0.20519261,0.850000
16661,Kepler-172 d,,,0.950000
16662,Kepler-172 d,,0.20073156,1.000000
16663,Kepler-172 d,0.1201600000,0.20483575,1.081000
16664,Kepler-172 d,,0.24319743,
16665,Kepler-172 d,,,0.950000
16666,Kepler-172 d,0.1132000000,0.19716333,0.903000
16667,Kepler-172 d,0.1180000000,0.20100000,
16668,Kepler-172 d,,,0.950000
16669,Kepler-172 d,0.1157000000,0.24087828,0.964000
16670,Kepler-172 d,0.1132000000,0.19716333,0.903000
16671,Kepler-172 d,0.1132000000,0.19716333,0.903000
16672,Kepler-172 e,,0.29324650,
16673,Kepler-172 e,0.2074000000,0.29083822,0.964000
16674,Kepler-172 e,0.2030000000,0.21500617,0.903000
16675,Kepler-172 e,0.2030000000,0.21500617,0.903000
16676,Kepler-172 e,,,0.950000
16677,Kepler-172 e,,0.22035864,1.000000
16678,Kepler-172 e,0.1990000000,0.26764253,0.850000
16679,Kepler-172 e,0.2155000000,0.22312466,1.081000
16680,Kepler-172 e,0.2030000000,0.21500617,0.903000
16681,Kepler-172 e,0.2110000000,0.24600000,
16682,Kepler-172 e,,,0.950000
16683,Kepler-1720 b,0.1043000000,0.28280894,0.937000
16684,Kepler-1720 b,0.1043000000,0.24533899,0.939000
16685,Kepler-1720 b,0.1043000000,0.28280894,0.937000
16686,Kepler-1720 b,,,0.920000
16687,Kepler-1720 b,,0.28689968,0.939000
16688,Kepler-1720 b,,,0.920000
16689,Kepler-1720 b,0.1030000000,0.28548537,0.910000
16690,Kepler-1720 b,0.1043000000,0.28280894,0.937000
16691,Kepler-1721 b,,0.27822044,0.890000
16692,Kepler-1721 b,,,0.870000
16693,Kepler-1721 b,0.0519000000,0.22392759,0.890000
16694,Kepler-1721 b,,,0.870000
16695,Kepler-1721 b,0.0520000000,0.22928044,0.889000
16696,Kepler-1721 b,0.0520000000,0.22928044,0.889000
16697,Kepler-1721 b,0.0520000000,0.22928044,0.889000
16698,Kepler-1721 b,0.0510000000,0.20340833,0.852000
16699,Kepler-1722 b,0.0815000000,0.20786903,0.859000
16700,Kepler-1722 b,0.0819000000,0.20519261,0.876000
16701,Kepler-1722 b,,,0.940000
16702,Kepler-1722 b,,0.25579424,0.876000
16703,Kepler-1722 b,0.0815000000,0.20786903,0.859000
16704,Kepler-1722 b,,,0.940000
16705,Kepler-1722 b,0.0830000000,0.19627119,0.895000
16706,Kepler-1722 b,0.0815000000,0.20786903,0.859000
16707,Kepler-1723 b,0.2249000000,0.24979970,0.960000
16708,Kepler-1723 b,0.2249000000,0.24979970,0.960000
16709,Kepler-1723 b,0.2249000000,0.24979970,0.960000
16710,Kepler-1723 b,,,1.010000
16711,Kepler-1723 b,0.2310000000,0.26764253,1.040000
16712,Kepler-1723 b,,0.25697838,0.960000
16713,Kepler-1723 b,0.2249000000,0.21143760,0.960000
16714,Kepler-1723 b,,,1.010000
16715,Kepler-1724 b,,,1.020000
16716,Kepler-1724 b,0.0683000000,0.21857474,1.016000
16717,Kepler-1724 b,0.0683000000,0.22125116,1.016000
16718,Kepler-1724 b,0.0683000000,0.21857474,1.016000
16719,Kepler-1724 b,,,1.020000
16720,Kepler-1724 b,,0.25308032,1.016000
16721,Kepler-1724 b,0.0690000000,0.24087828,1.070000
16722,Kepler-1724 b,0.0683000000,0.21857474,1.016000
16723,Kepler-1725 b,,,1.170000
16724,Kepler-1725 b,,,1.170000
16725,Kepler-1725 b,0.1350000000,0.24355471,1.180000
16726,Kepler-1725 b,0.1334000000,0.21143760,1.132000
16727,Kepler-1725 b,0.1334000000,0.21143760,1.132000
16728,Kepler-1725 b,0.1302000000,0.22481973,1.049000
16729,Kepler-1725 b,0.1326300000,0.22490894,1.112000
16730,Kepler-1725 b,0.1334000000,0.21143760,1.132000
16731,Kepler-1725 b,,0.25091645,1.049000
16732,Kepler-1726 b,,,0.920000
16733,Kepler-1726 b,0.1295000000,0.21768259,0.854000
16734,Kepler-1726 b,,0.22380443,0.876000
16735,Kepler-1726 b,0.1295000000,0.21768259,0.854000
16736,Kepler-1726 b,0.1306000000,0.22035902,0.876000
16737,Kepler-1726 b,0.1295000000,0.21768259,0.854000
16738,Kepler-1726 b,0.1279400000,0.18574392,0.825000
16739,Kepler-1726 b,,,0.920000
16740,Kepler-1726 b,0.1280000000,0.24979970,0.834000
16741,Kepler-1727 b,0.0796000000,0.22928044,0.824000
16742,Kepler-1727 b,,,0.910000
16743,Kepler-1727 b,0.0796000000,0.24266256,0.824000
16744,Kepler-1727 b,,,0.910000
16745,Kepler-1727 b,0.0790000000,0.23195686,0.814000
16746,Kepler-1727 b,,0.28309588,0.824000
16747,Kepler-1727 b,0.0796000000,0.24266256,0.824000
16748,Kepler-1727 b,0.0796000000,0.24266256,0.824000
16749,Kepler-1728 b,0.0500000000,0.23195686,0.748000
16750,Kepler-1728 b,0.0535000000,0.24623113,0.891000
16751,Kepler-1728 b,0.0535000000,0.24623113,0.891000
16752,Kepler-1728 b,,,0.830000
16753,Kepler-1728 b,0.0535000000,0.22303545,0.891000
16754,Kepler-1728 b,0.0535000000,0.24623113,0.891000
16755,Kepler-1728 b,,0.26362957,0.891000
16756,Kepler-1728 b,,,0.830000
16757,Kepler-1729 b,,0.34740374,0.544000
16758,Kepler-1729 b,0.0418000000,0.23374115,0.544000
16759,Kepler-1729 b,,,0.690000
16760,Kepler-1729 b,0.0419000000,0.24623113,0.550000
16761,Kepler-1729 b,0.0440000000,0.24712327,0.629000
16762,Kepler-1729 b,,,0.690000
16763,Kepler-1729 b,0.0419000000,0.24623113,0.550000
16764,Kepler-1729 b,0.0419000000,0.24623113,0.550000
16765,Kepler-173 b,0.0520000000,0.14095840,1.060000
16766,Kepler-173 b,0.0526000000,0.13283991,1.067000
16767,Kepler-173 b,0.0476000000,0.11419415,0.793000
16768,Kepler-173 b,0.0476000000,0.11419415,0.793000
16769,Kepler-173 b,,0.13489160,
16770,Kepler-173 b,0.0480000000,0.11500000,
16771,Kepler-173 b,,,1.000000
16772,Kepler-173 b,,0.13292890,1.040000
16773,Kepler-173 b,0.0476000000,0.11419415,0.793000
16774,Kepler-173 b,0.0476000000,0.11419415,0.793000
16775,Kepler-173 b,,,1.000000
16776,Kepler-173 c,0.0800600000,0.24953206,1.067000
16777,Kepler-173 c,,0.24712285,1.040000
16778,Kepler-173 c,0.0725000000,0.21054546,0.793000
16779,Kepler-173 c,0.0725000000,0.21500617,0.793000
16780,Kepler-173 c,0.0740000000,0.21700000,
16781,Kepler-173 c,,0.24783656,
16782,Kepler-173 c,0.0800000000,0.24979970,1.060000
16783,Kepler-173 c,,,1.000000
16784,Kepler-173 c,0.0725000000,0.21500617,0.793000
16785,Kepler-173 c,,,1.000000
16786,Kepler-173 c,,,1.000000
16787,Kepler-173 c,0.0725000000,0.21500617,0.793000
16788,Kepler-1730 b,,,0.990000
16789,Kepler-1730 b,,,0.990000
16790,Kepler-1730 b,0.1120000000,0.41038522,0.972000
16791,Kepler-1730 b,0.1131000000,0.40681665,1.009000
16792,Kepler-1730 b,0.1131000000,0.42376735,1.009000
16793,Kepler-1730 b,0.1131000000,0.42376735,1.009000
16794,Kepler-1730 b,,0.40014746,1.009000
16795,Kepler-1730 b,0.1131000000,0.42376735,1.009000
16796,Kepler-1731 b,0.1360000000,0.27656395,0.713000
16797,Kepler-1731 b,0.1369000000,0.22125116,0.723000
16798,Kepler-1731 b,,0.26166131,0.781000
16799,Kepler-1731 b,0.1399000000,0.21554145,0.770000
16800,Kepler-1731 b,0.1369000000,0.22125116,0.723000
16801,Kepler-1731 b,,,0.808000
16802,Kepler-1731 b,0.1401000000,0.22571187,0.781000
16803,Kepler-1731 b,0.1369000000,0.22125116,0.723000
16804,Kepler-1732 b,,0.36569184,1.043000
16805,Kepler-1732 b,0.2000000000,0.26764253,1.015000
16806,Kepler-1732 b,0.2015000000,0.25693683,1.042000
16807,Kepler-1732 b,,,1.050000
16808,Kepler-1732 b,0.2015000000,0.25693683,1.042000
16809,Kepler-1732 b,,,1.050000
16810,Kepler-1732 b,0.2015000000,0.43179662,1.043000
16811,Kepler-1732 b,0.2015000000,0.25693683,1.042000
16812,Kepler-1733 b,0.0933000000,0.24890756,1.273000
16813,Kepler-1733 b,0.0886000000,0.20608475,1.083000
16814,Kepler-1733 b,0.0910000000,0.21054546,1.170000
16815,Kepler-1733 b,,,1.230000
16816,Kepler-1733 b,0.0886000000,0.20608475,1.083000
16817,Kepler-1733 b,,0.32436701,1.273000
16818,Kepler-1733 b,0.0886000000,0.20608475,1.083000
16819,Kepler-1734 b,0.0714000000,0.18913406,1.050000
16820,Kepler-1734 b,0.0714000000,0.18913406,1.050000
16821,Kepler-1734 b,0.0714000000,0.17932050,1.050000
16822,Kepler-1734 b,,,1.080000
16823,Kepler-1734 b,0.0714000000,0.18913406,1.050000
16824,Kepler-1734 b,0.0710000000,0.20608475,1.050000
16825,Kepler-1734 b,,0.27553896,1.050000
16826,Kepler-1734 b,,,1.080000
16827,Kepler-1735 b,,0.08653775,
16828,Kepler-1735 b,0.0623000000,0.08207704,0.540000
16829,Kepler-1735 b,,0.10654772,0.535000
16830,Kepler-1735 b,0.0623000000,0.08207704,0.540000
16831,Kepler-1735 b,0.0621000000,0.08029276,0.535000
16832,Kepler-1735 b,0.0623000000,0.08207704,0.540000
16833,Kepler-1735 b,,,0.552460
16834,Kepler-1735 b,0.0630000000,0.09456703,0.550000
16835,Kepler-1736 b,0.2188000000,0.21768259,0.976000
16836,Kepler-1736 b,0.2188000000,0.21768259,0.976000
16837,Kepler-1736 b,0.2188000000,0.21768259,0.976000
16838,Kepler-1736 b,,,1.040000
16839,Kepler-1736 b,,,1.040000
16840,Kepler-1736 b,,0.34584640,0.976000
16841,Kepler-1736 b,0.2250000000,0.19091834,1.060000
16842,Kepler-1736 b,0.2188000000,0.20786903,0.976000
16843,Kepler-1737 b,,,
16844,Kepler-1737 b,0.2970000000,0.48175656,0.834000
16845,Kepler-1737 b,0.2970000000,0.48264870,0.834000
16846,Kepler-1737 b,0.2970000000,0.48264870,0.834000
16847,Kepler-1737 b,0.2970000000,0.48264870,0.834000
16848,Kepler-1737 b,,0.48131049,0.834000
16849,Kepler-1737 b,0.2820000000,0.37469955,0.718000
16850,Kepler-1737 b,,,
16851,Kepler-1738 b,0.0781000000,0.20786903,1.079000
16852,Kepler-1738 b,,,1.020000
16853,Kepler-1738 b,0.0781000000,0.20786903,1.079000
16854,Kepler-1738 b,0.0770000000,0.22303545,1.050000
16855,Kepler-1738 b,0.0781000000,0.24979970,1.079000
16856,Kepler-1738 b,0.0781000000,0.20786903,1.079000
16857,Kepler-1738 b,,0.25200586,1.079000
16858,Kepler-1739 b,0.0730000000,0.18734977,0.979000
16859,Kepler-1739 b,0.0698000000,0.16950694,0.840000
16860,Kepler-1739 b,,,1.020000
16861,Kepler-1739 b,,,1.020000
16862,Kepler-1739 b,0.0698000000,0.16950694,0.840000
16863,Kepler-1739 b,0.0697000000,0.16415409,0.865000
16864,Kepler-1739 b,0.0698000000,0.16950694,0.840000
16865,Kepler-1739 b,,0.21684115,0.865000
16866,Kepler-174 b,0.0950000000,0.16772265,0.583000
16867,Kepler-174 b,0.0978000000,0.18645763,0.636000
16868,Kepler-174 b,0.0950000000,0.16772265,0.583000
16869,Kepler-174 b,,0.20430047,
16870,Kepler-174 b,,,0.760000
16871,Kepler-174 b,,0.19091801,0.710000
16872,Kepler-174 b,0.0960000000,0.18021264,0.602000
16873,Kepler-174 b,0.1000000000,0.17500000,
16874,Kepler-174 b,,,0.760000
16875,Kepler-174 b,,0.20956374,
16876,Kepler-174 b,,,0.760000
16877,Kepler-174 b,0.0950000000,0.16772265,0.583000
16878,Kepler-174 c,0.2100000000,0.13917412,0.636000
16879,Kepler-174 c,,,0.760000
16880,Kepler-174 c,0.2039000000,0.13025270,0.583000
16881,Kepler-174 c,0.2060000000,0.13114484,0.602000
16882,Kepler-174 c,0.2039000000,0.13025270,0.583000
16883,Kepler-174 c,0.2140000000,0.13300000,
16884,Kepler-174 c,,0.15630297,
16885,Kepler-174 c,,0.15906888,
16886,Kepler-174 c,0.2039000000,0.13025270,0.583000
16887,Kepler-174 c,,,0.760000
16888,Kepler-174 c,,,0.760000
16889,Kepler-174 c,,,0.760000
16890,Kepler-174 c,,0.14452672,0.710000
16891,Kepler-174 d,0.6448000000,0.18734977,0.583000
16892,Kepler-174 d,,,0.760000
16893,Kepler-174 d,,,0.760000
16894,Kepler-174 d,0.6639000000,0.20430047,0.636000
16895,Kepler-174 d,0.6770000000,0.19500000,
16896,Kepler-174 d,0.6448000000,0.18734977,0.583000
16897,Kepler-174 d,,0.22883437,
16898,Kepler-174 d,0.6520000000,0.19805548,0.602000
16899,Kepler-174 d,,,0.760000
16900,Kepler-174 d,,0.22945847,
16901,Kepler-174 d,,,0.760000
16902,Kepler-174 d,0.6448000000,0.18734977,0.583000
16903,Kepler-174 d,,0.21054510,0.710000
16904,Kepler-1740 b,0.0818000000,0.33455317,1.093000
16905,Kepler-1740 b,0.0779000000,0.29351465,0.943000
16906,Kepler-1740 b,,0.29647782,0.943000
16907,Kepler-1740 b,0.0818000000,0.33455317,1.093000
16908,Kepler-1740 b,,,1.020000
16909,Kepler-1740 b,0.0818000000,0.33455317,1.093000
16910,Kepler-1740 b,,,1.020000
16911,Kepler-1740 b,0.0800000000,0.26764253,1.040000
16912,Kepler-1741 b,0.0301000000,0.10438059,0.480000
16913,Kepler-1741 b,,,0.591000
16914,Kepler-1741 b,0.0301000000,0.10438059,0.480000
16915,Kepler-1741 b,0.0310000000,0.10794916,0.539000
16916,Kepler-1741 b,,0.11356965,0.454000
16917,Kepler-1741 b,0.0296000000,0.09010632,0.454000
16918,Kepler-1741 b,0.0301000000,0.10438059,0.480000
16919,Kepler-1742 b,,,0.990000
16920,Kepler-1742 b,0.2583000000,0.17396765,0.937000
16921,Kepler-1742 b,0.2583000000,0.17396765,0.937000
16922,Kepler-1742 b,,,0.990000
16923,Kepler-1742 b,0.2583000000,0.17396765,0.937000
16924,Kepler-1742 b,0.2610000000,0.17842836,0.970000
16925,Kepler-1742 b,0.2587000000,0.16772265,0.939000
16926,Kepler-1742 b,,0.19433001,0.939000
16927,Kepler-1743 b,0.0814000000,0.15880124,1.230000
16928,Kepler-1743 b,,,1.000000
16929,Kepler-1743 b,0.0814000000,0.15880124,1.230000
16930,Kepler-1743 b,,0.14264188,1.266000
16931,Kepler-1743 b,0.0820000000,0.13114484,1.254000
16932,Kepler-1743 b,0.0822000000,0.12757627,1.266000
16933,Kepler-1743 b,,,1.000000
16934,Kepler-1743 b,0.0814000000,0.15880124,1.230000
16935,Kepler-1743 b,0.0840000000,0.14622204,1.350000
16936,Kepler-1744 b,,,1.000000
16937,Kepler-1744 b,0.2220000000,0.31224962,1.050000
16938,Kepler-1744 b,0.2093000000,0.30511249,0.886000
16939,Kepler-1744 b,0.2093000000,0.30511249,0.886000
16940,Kepler-1744 b,0.2093000000,0.30511249,0.886000
16941,Kepler-1744 b,0.2094500000,0.34784608,0.890000
16942,Kepler-1744 b,0.2093000000,0.28459323,0.886000
16943,Kepler-1744 b,,0.33611799,0.886000
16944,Kepler-1744 b,,,1.000000
16945,Kepler-1745 b,0.0417000000,0.14898768,1.062000
16946,Kepler-1745 b,0.0417000000,0.14898768,1.062000
16947,Kepler-1745 b,0.0410000000,0.13382127,1.030000
16948,Kepler-1745 b,0.0417000000,0.14898768,1.062000
16949,Kepler-1745 b,,0.17206999,0.995000
16950,Kepler-1745 b,,,0.980000
16951,Kepler-1745 b,0.0408000000,0.20073190,0.995000
16952,Kepler-1746 b,,0.79713267,1.090000
16953,Kepler-1746 b,0.8767000000,0.45142374,0.869000
16954,Kepler-1746 b,0.9408200000,0.75885580,1.075000
16955,Kepler-1746 b,0.9580000000,0.60487213,1.135000
16956,Kepler-1746 b,0.9453000000,0.64680279,1.090000
16957,Kepler-1746 b,0.8767000000,0.45142374,0.869000
16958,Kepler-1746 b,0.8767000000,0.45142374,0.869000
16959,Kepler-1746 b,,,1.220000
16960,Kepler-1747 b,0.0660000000,0.36667027,0.983000
16961,Kepler-1747 b,,0.38050561,0.983000
16962,Kepler-1747 b,0.0660000000,0.33009246,0.983000
16963,Kepler-1747 b,0.0660000000,0.36667027,0.983000
16964,Kepler-1747 b,,,0.880000
16965,Kepler-1747 b,0.0630000000,0.28548537,0.862000
16966,Kepler-1747 b,,,0.880000
16967,Kepler-1747 b,0.0660000000,0.36667027,0.983000
16968,Kepler-1748 b,,0.24201578,0.916000
16969,Kepler-1748 b,0.0615000000,0.26764253,0.916000
16970,Kepler-1748 b,0.0640000000,0.29440679,1.030000
16971,Kepler-1748 b,,,0.930000
16972,Kepler-1748 b,0.0615000000,0.24177042,0.916000
16973,Kepler-1748 b,,,0.930000
16974,Kepler-1748 b,0.0615000000,0.24177042,0.916000
16975,Kepler-1748 b,0.0615000000,0.24177042,0.916000
16976,Kepler-1749 b,,,0.660000
16977,Kepler-1749 b,,0.13560555,
16978,Kepler-1749 b,0.0978000000,0.12311557,0.590000
16979,Kepler-1749 b,0.0956000000,0.12133128,0.551000
16980,Kepler-1749 b,,0.14390406,0.551000
16981,Kepler-1749 b,0.0978000000,0.12311557,0.590000
16982,Kepler-1749 b,0.0978000000,0.12311557,0.590000
16983,Kepler-1749 b,,,0.660000
16984,Kepler-1749 b,0.0970000000,0.11151772,0.567000
16985,Kepler-175 b,0.1009900000,0.28432559,0.969000
16986,Kepler-175 b,0.1050000000,0.22800000,
16987,Kepler-175 b,,,1.020000
16988,Kepler-175 b,0.1047000000,0.22838830,1.079000
16989,Kepler-175 b,0.1047000000,0.24266256,1.079000
16990,Kepler-175 b,0.1047000000,0.24266256,1.079000
16991,Kepler-175 b,,0.27593898,
16992,Kepler-175 b,0.1047000000,0.24266256,1.079000
16993,Kepler-175 b,,0.28370060,1.120000
16994,Kepler-175 b,,,1.020000
16995,Kepler-175 b,0.1040000000,0.22303545,1.045000
16996,Kepler-175 b,,,1.020000
16997,Kepler-175 c,0.2109000000,0.28726965,1.079000
16998,Kepler-175 c,0.2130000000,0.27700000,
16999,Kepler-175 c,0.2090000000,0.23195686,1.045000
17000,Kepler-175 c,,,1.020000
17001,Kepler-175 c,,,1.020000
17002,Kepler-175 c,0.2109000000,0.28726965,1.079000
17003,Kepler-175 c,0.2034500000,0.33633745,0.969000
17004,Kepler-175 c,0.2109000000,0.24623113,1.079000
17005,Kepler-175 c,0.2109000000,0.28726965,1.079000
17006,Kepler-175 c,,0.32919975,1.120000
17007,Kepler-175 c,,,1.020000
17008,Kepler-175 c,,0.29752877,
17009,Kepler-1750 b,,,0.960000
17010,Kepler-1750 b,0.6785000000,0.41752235,0.981000
17011,Kepler-1750 b,0.6469000000,0.43090448,0.850000
17012,Kepler-1750 b,,,0.960000
17013,Kepler-1750 b,0.6469000000,0.43090448,0.850000
17014,Kepler-1750 b,0.6780000000,0.42822805,0.980000
17015,Kepler-1750 b,,0.53567283,0.981000
17016,Kepler-1750 b,0.6469000000,0.43090448,0.850000
17017,Kepler-1751 b,0.0712000000,0.13917412,0.974000
17018,Kepler-1751 b,,,1.020000
17019,Kepler-1751 b,,0.16274216,0.974000
17020,Kepler-1751 b,0.0730000000,0.15969338,1.040000
17021,Kepler-1751 b,0.0712000000,0.13917412,0.974000
17022,Kepler-1751 b,0.0712000000,0.13917412,0.974000
17023,Kepler-1751 b,0.0712000000,0.14363483,0.974000
17024,Kepler-1752 b,0.2698000000,0.46926658,0.824000
17025,Kepler-1752 b,,,0.890000
17026,Kepler-1752 b,0.2698000000,0.46926658,0.824000
17027,Kepler-1752 b,0.2730000000,0.38362097,0.850000
